20220802140711	2.9691480699954402	-0.17928312889297515	0.7906535487890575	-0.1976667935246245	-1.5162190916255305	0.17720326176420176 3.0  -1.5
20220802133219	3.5990721588153645	-0.1832241134882522	0.5769515107454274	-0.19218694945741818	-1.7788646436612812	0.1825463492120702 3.5  -1.7
20220802130604	4.000604671281898	-0.17928294782962279	0.7033784384283353	-0.2024044155388696	-2.432088854104402	0.18765611760570858 4.1  -2.4
20220802125209	5.424968115817766	-0.17563080420584787	0.5613658376532533	-0.1733829929336398	-3.075954940693182	0.1714608972143793 5.3  -3.0
20220802123826	8.009505439128054	-0.18705870937212693	1.090689421004026	-0.1790011956348132	-3.3340448987575617	0.17684802465962934 7.8  -3.4
20220802115300	8.533431236325498	-0.15280623168471247	0.7940015699114725	-0.15972565991521517	-4.622664471022207	0.14514313820890984 8.0  -4.7
20220802113653	9.953815171270724	-0.1652173884005036	0.6605109546569822	-0.2029730075065451	-5.848861243931768	0.192773776022925 9.9  -5.7
20220802110115	12.010107405639328	-0.15013463854887574	0.6776425846141416	-0.16206837974340976	-9.115405880044014	0.16726361818025923 11.7  -9.0
20220802-1101-15	12.010107405639328	-0.15013463854887574	0.6776425846141416	-0.16206837974340976	-9.115405880044014	0.16726361818025923
20220802-1136-53	9.953815171270724	-0.1652173884005036	0.6605109546569822	-0.2029730075065451	-5.848861243931768	0.192773776022925
20220802-1153-00	8.533431236325498	-0.15280623168471247	0.7940015699114725	-0.15972565991521517	-4.622664471022207	0.14514313820890984
20220802-1238-26	8.009505439128054	-0.18705870937212693	1.090689421004026	-0.1790011956348132	-3.3340448987575617	0.17684802465962934
20220802-1252-09	5.424968115817766	-0.17563080420584787	0.5613658376532533	-0.1733829929336398	-3.075954940693182	0.1714608972143793
20220802-1306-04	4.000604671281898	-0.17928294782962279	0.7033784384283353	-0.2024044155388696	-2.432088854104402	0.18765611760570858
20220802-1332-19	3.5990721588153645	-0.1832241134882522	0.5769515107454274	-0.19218694945741818	-1.7788646436612812	0.1825463492120702
20220802-1407-11	2.9691480699954402	-0.17928312889297515	0.7906535487890575	-0.1976667935246245	-1.5162190916255305	0.17720326176420176
